names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
PDZD4,-4.978398557,-5.295747493,-4.994951598,-3.668961355,-0.107992215,0.012936549,0.785559875
PDZD7,-2.106101381,-1.541770649,-2.058289857,-0.438568757,0.209520751,-0.017741142,0.963051094
PDZD8,-1.622557173,-1.443033765,-1.604629529,-1.685744773,0.151238556,-0.060289728,-0.075436908
PDZD9,0.430645153,0.867130267,0.649946274,1.318658843,0.327093204,-0.048344233,0.607788125
PDZK1,-0.347739532,-0.028573208,-1.068679655,-0.746882089,0.153940054,-0.087561335,0.18845875
PDZK1IP1,-0.867801059,-1.009416799,-1.023101164,-0.963201172,0,0,0
PEA15,2.442956134,2.519666541,2.567042035,1.400970848,0.056554963,0.014036439,-1.095995333
PEAK1,0.832383325,0.353669483,0.628778155,0.863120226,-0.370183741,0.06280799,0.20673855
PEAK3,-2.904094736,-3.09633977,-3.653352724,-3.405314162,-0.044488226,0,0.104289216
PEAR1,-5.101048791,-4.868094677,-6.122038933,-3.444739113,0.047384119,-0.00956344,0.575533615
PEBP1,0.197838046,0.194612084,0.098258574,-0.316277016,-0.003795422,-0.057962305,-0.405938736
PECAM1,-2.520091311,-2.254223472,-1.686642162,-1.072278096,0.187019841,0.126836477,0.527882307
PECR,-1.125569212,-0.055499291,0.009719755,1.041883581,1.01478043,0.018515028,0.975414641
PEDS1,-0.575563467,-0.23270261,-0.378555117,-0.684412108,0.300348508,-0.060527051,-0.290776289
PEF1,0.977576358,0.704726007,0.81349049,0.577713116,-0.23459531,0.042689743,-0.217568489
PEG10,-0.353808688,0.375669723,0.719949176,1.72261145,0.252749354,0.010666842,0.533006424
PELI1,-2.755065952,-3.993575561,-4.034136178,-2.810617036,-1.144476587,-0.008924666,1.111622824
PELI2,-4.559533384,-3.366419805,-3.234233003,-1.45270956,1.036223911,0.022611376,1.66257081
PELI3,0.507854227,0.13301852,0.012142809,-0.073796052,-0.267392209,-0.022170657,-0.071855915
PELO,1.694977995,1.700333889,1.438791864,1.648513443,0.002908221,-0.103469043,0.196469797
PELP1,1.787091868,1.538485744,1.353698805,0.939877263,-0.235525082,-0.123748621,-0.405499185
PEMT,1.224361153,0.996545574,0.909205033,0.628407109,-0.19724282,-0.035587257,-0.262226122
PEPD,1.587643509,1.06501593,1.173879279,0.347925533,-0.462640842,0.039535206,-0.7836367
PER1,-4.938402144,-4.491803506,-4.524391866,-3.041707903,0.350596494,-0.008346484,1.392057369
PER2,0.151451687,0.191139571,-0.342744493,-0.673903511,0.025167515,-0.113521518,-0.285042104
PER3,-0.481467503,-0.617187676,-0.307824025,-1.064640079,-0.093133693,0.066131347,-0.678735477
PERCC1,-1.082496947,-1.804303452,-2.194073998,-4.435177726,-0.201577196,0,-0.562357594
PERM1,0.271124057,0.684662411,0.339902768,0.593502204,0.146213041,0,0.146497159
PERP,0.669469693,1.676369292,2.206562319,3.899202587,0.698101306,0.051668033,1.368731787
PES1,2.82953526,2.457444775,2.243038553,0.971126381,-0.335653868,-0.102426961,-1.23954188
PET100,-0.378146348,-0.62344128,-0.885389463,-0.767923099,-0.211266607,-0.112129047,0.104996505
PET117,-0.480770665,-0.663903397,-0.714280838,-1.389712351,-0.118133764,-0.008320195,-0.579562979
PEX1,-0.577422578,-0.642099789,-0.546811446,-0.476509159,-0.058628376,0.052499146,0.06344911
PEX10,1.856312456,1.481730994,1.465938722,0.333605518,-0.318763293,-0.005444906,-1.078472246
PEX11A,2.463949533,2.73504413,2.916824858,3.197704036,0.147598896,0.023757107,0.213169088
PEX11B,1.404116748,1.271980189,1.333928052,0.798806999,-0.102056164,0.016379352,-0.483089403
PEX11G,-2.171829159,-3.072622847,-2.789621956,-3.158240127,-0.63661012,0.029667375,-0.266743932
PEX12,1.754910914,1.242483351,1.172551925,1.242176631,-0.423818815,-0.018640521,0.065066117
PEX13,-0.415469097,-0.007528796,-0.149884005,-0.04505224,0.361254556,-0.058796301,0.094779948
PEX14,-0.11799282,-0.281636722,-0.237195062,0.304963396,-0.144910495,0.021413624,0.525604821
PEX16,0.156048056,-0.389303087,-0.632378129,-0.543326593,-0.495723952,-0.101531216,0.078698089
PEX19,0.277082828,-0.088608497,-0.091129543,-0.051095294,-0.341921865,-0.001406295,0.035818763
PEX2,0.346747925,0.583664997,0.605607215,0.968342031,0.213514936,0.01115411,0.352349545
PEX26,0.311276361,0.63739583,0.79757772,0.385611592,0.290904849,0.07560006,-0.394737809
PEX3,1.469867707,1.474919323,1.255328688,1.485499831,0.001635748,-0.055554039,0.206764026
PEX5,1.185838123,0.63898235,0.481149351,0.101082177,-0.502969179,-0.070161396,-0.362280561
PEX5L,-2.61285267,-2.039768579,-3.156400646,-1.756528058,0.19297281,0,0.593918931
PEX6,-0.757028012,-0.97505529,-0.229001787,-0.053346831,-0.099621094,0.062560481,0.115927879
PEX7,-0.358283403,-0.348301986,-0.244737032,-0.630708734,0.009220483,0.02535503,-0.347550261
PF4,-0.940511151,-1.929757077,-1.96144207,-1.900942655,-0.093178832,0,0
PF4V1,-0.788304572,-1.041547346,-1.055705597,-0.994724505,-0.014061585,0,0
PFAS,3.203340393,3.095939418,3.288779903,2.012373774,-0.092249098,0.077483869,-1.228546157
PFDN1,0.596035637,0.757409976,0.666660887,0.608858638,0.147875365,-0.051295242,-0.051679278
PFDN2,1.207609027,0.829008999,0.965435744,0.892127681,-0.317884742,0.045242958,-0.062153532
PFDN4,0.679681654,0.533478191,0.528469971,0.47581358,-0.108724764,-0.001219968,-0.041701518
PFDN5,-1.84163823,-2.286542321,-2.241689603,-2.12694668,-0.407318176,0.021930722,0.103985255
PFDN6,3.264479125,2.61495582,2.632376151,2.139444065,-0.604672382,0.007391568,-0.467203567
PFKFB1,0.475090941,-0.215646687,0.041711215,-0.279882207,-0.40849865,0.021132376,-0.228475497
PFKFB2,0.682780474,0.73751678,0.414452021,0.196371344,0.031534627,-0.047950137,-0.170188358
PFKFB3,0.498290048,1.373538438,0.744080327,2.199865213,0.682196503,-0.103429032,1.302964055
PFKFB4,-0.953097388,1.200952007,1.78398332,4.361378408,1.659472258,0.018733848,1.462804925
PFKL,0.39376266,1.291403263,1.41862266,1.662496138,0.867628066,0.057615227,0.233090584
PFKM,1.854553367,2.9783336,2.97190927,2.876508118,1.033002885,-0.001477307,-0.078085148
PFKP,2.927866408,3.061421678,3.085956828,2.639223207,0.099294292,0.006894011,-0.402168737
PFN1,1.935689963,2.060635109,2.080905746,1.964193733,0.112049904,0.010693915,-0.106843007
PFN1P2,-2.926854216,-2.140312768,-1.791077473,-0.211742855,0.452080582,0.031150377,1.351811512
PFN2,-1.122108543,-2.234792515,-1.727039435,-2.430049005,-0.977173485,0.087657254,-0.595996548
PFN4,0.597931936,0.382665602,0.492777604,-0.017762296,0,0,0
PGAM1,3.578212632,4.264000415,4.260323411,3.953039204,0.5767394,-0.000977573,-0.273560563
PGAM2,-3.948720973,-4.570907225,-4.869250888,-3.811591991,-0.422033921,-0.03749394,0.881332473
PGAM4,3.339942518,3.486887895,3.461149092,2.834888862,0.090276952,-0.004847671,-0.526644041
PGAM5,2.725112585,3.067125801,2.817430408,1.989032544,0.287629656,-0.095936469,-0.782237297
PGAP1,1.673027843,1.191210254,1.040808387,1.976705227,-0.375370603,-0.033946086,0.856011268
PGAP2,0.013428024,0.225998177,0.296394034,0.027830054,0.195341965,0.039582585,-0.260494523
PGAP3,-0.780961419,-1.608129811,-1.987261872,-2.037575806,-0.749606107,-0.109707135,-0.047614214
PGAP6,-1.629241141,-1.478487237,-1.572789811,-1.646234572,0.120421077,-0.028218113,-0.068317924
PGBD1,0.315528688,1.001738071,0.633013466,0.419184962,0.540122429,-0.074076203,-0.174069891
PGBD2,1.583859374,1.053650535,1.16482961,0.841293099,-0.450978575,0.031914628,-0.288531751
PGBD4,0.299740779,-0.051007348,0.131029207,-0.430013896,-0.242434843,0.031281634,-0.481478739
PGD,1.903186184,2.483815304,2.504080601,2.155859323,0.516752344,0.007403416,-0.322091921
PGF,-1.448170479,-0.66629864,0.28485458,2.21724804,0.259556397,0,1.372301324
PGGHG,-3.355171638,-3.153283244,-3.052491131,-1.253876205,0.146933138,0.022241055,1.710002087
PGGT1B,-0.612869499,-0.725851041,-0.93144108,-1.181292705,-0.101380785,-0.108978696,-0.241356229
PGK1,1.87344973,2.049788307,2.101411046,2.452745787,0.11337117,0.009176196,0.298234555
PGLS,-0.009572091,-0.141386996,-0.053358114,0.028695392,-0.116204513,0.041210093,0.075034608
PGLYRP1,0.8794661,0.191850545,0.445472479,-0.396577707,-0.182600088,0,-0.275271346
PGLYRP2,-0.002912235,-1.186894825,-0.132824668,0.512000947,-0.355529829,0,0.269861751
PGM1,1.849578606,2.283701101,2.307443303,2.25410697,0.398989014,0.012006518,-0.046491594
PGM2,1.868102431,2.538034047,2.523217732,2.289732069,0.643833419,-0.008427736,-0.224319898
PGM2L1,0.582891583,0.754397702,0.395350112,0.912793037,0.103379433,-0.053202898,0.430734103
PGM3,-0.612927459,-0.349716484,-0.58329075,-0.429649759,0.219183153,-0.083213331,0.136771131
PGM5P2,-2.045824361,-1.825713968,-2.204093909,-2.238623121,0.101930302,-0.021917632,-0.035166006
PGP,0.491445657,1.175046397,1.25381155,0.384279734,0.626808687,0.029298658,-0.827848841
PGPEP1,-2.112369677,-1.555107375,-1.292569268,-0.121555766,0.467865078,0.075476847,1.104220594
PGRMC1,0.419446331,0.898841063,0.71111503,-0.023693525,0.359609835,-0.039539638,-0.65499913
PGRMC2,-1.682167074,-1.862897811,-1.957177554,-2.00472229,-0.130300357,-0.022360334,-0.045689884
PGS1,0.065481863,-0.097154342,-0.085675088,-0.014204239,-0.122250533,0.002847755,0.061383827
PHACTR1,-1.147136988,-0.773723616,-1.353735213,-0.407584304,0.140996414,-0.021786749,0.495903851
PHACTR2,-0.072087033,-0.202738517,-0.279961129,-0.193691623,-0.088589895,-0.014837517,0.06937972
PHACTR4,0.164784142,0.188556097,-0.044467164,0.244803853,0.0174678,-0.076310806,0.266639531
PHAF1,0.559505659,0.76419303,0.477031241,0.03052164,0.170301543,-0.110273951,-0.419383705
PHAX,1.15840816,1.038299828,0.881248554,0.425228189,-0.103073267,-0.064441497,-0.431983551
PHB,3.719957141,3.545205236,3.594241849,2.569314381,-0.143720474,0.016905247,-0.967762881
PHB2,1.305161452,1.40267176,1.292906658,0.799869557,0.091207394,-0.071589731,-0.483660059
PHC1,-2.718877306,-2.407520446,-2.178821954,-1.524184459,0.231199963,0.051591123,0.577270902
PHC2,-0.844749825,-0.926352297,-1.282274092,-1.454946764,-0.06542161,-0.129730835,-0.158887511
PHC3,-2.324038959,-2.671160277,-2.788914764,-2.106438294,-0.294573459,-0.044277401,0.643135582
PHETA1,0.543824732,0.498297867,0.720350873,-0.002508983,-0.032091284,0.039777795,-0.62411978
PHETA2,2.456075252,2.937755584,2.456886305,1.598037329,0.278033907,-0.060629174,-0.660078737
PHEX,5.384599115,6.062973891,6.391024618,6.168662722,0.403734077,0.037463197,-0.165356065
PHF1,-2.920986798,-3.705127961,-3.863137683,-3.059262102,-0.714003178,-0.052029179,0.750997278
PHF10,-1.212928226,-0.700272344,-0.603686978,-0.654442172,0.463813881,0.040446209,-0.047314701
PHF11,-0.329880505,-1.21759229,-1.031532551,-0.248832521,-0.763524967,0.036522579,0.689723794
PHF12,-2.258343834,-2.244171205,-2.48251096,-2.271833849,0.013818499,-0.089068824,0.189657626
PHF13,0.792916689,1.873170468,1.214403928,1.354231073,1.054224755,-0.539077457,0.131095462
PHF14,0.377929891,0.388506759,0.130791092,-0.085058502,0.008497834,-0.128623898,-0.205221807
PHF19,0.702357097,1.889663898,1.97732519,1.943260524,1.163377878,0.038408441,-0.028290947
PHF2,-1.192954331,-1.376762949,-1.353395864,-1.313360529,-0.153994603,0.008876883,0.033211612
PHF20,-0.656599686,-0.471205946,-0.347361667,-0.208707489,0.167396852,0.064027756,0.129005708
PHF20L1,0.168579558,0.219532551,0.227137041,-0.062149487,0.045894708,0.004328541,-0.282052236
PHF21A,-1.668554873,-2.009986491,-1.6919405,-0.417090316,-0.298539522,0.145499886,1.240456792
PHF21B,0.436462124,1.63161267,1.926217097,4.175132699,0.269660006,0,0.71640283
PHF23,2.844298239,2.974498329,2.427757453,1.175173549,0.091756152,-0.167643664,-1.161977895
PHF24,4.757719434,1.939260383,1.570766959,1.344048778,-1.2937628,0,-0.035547009
PHF3,-2.362350692,-2.014881712,-2.254601143,-1.213455597,0.301627807,-0.096511028,0.997203445
PHF5A,0.556867346,0.344557678,0.154772012,-0.49680057,-0.175097088,-0.065481737,-0.615389287
PHF6,2.683874815,2.71284275,3.029044204,2.7944801,0.018600075,0.093777062,-0.205335653
PHF7,-1.088525761,0.051087123,0.210971294,0.629228515,1.032411468,0.02860415,0.360532052
PHF8,0.128883716,-0.087335575,0.076852372,0.137686011,-0.191507254,0.075598977,0.055906222
PHGDH,4.031494059,4.31240357,4.431941593,4.863318789,0.220239555,0.035087291,0.386171647
PHIP,-1.992147204,-1.535263276,-1.610689455,-1.055371253,0.380830545,-0.022376758,0.50952129
PHKA1,3.453735805,4.889825879,4.681612184,4.474005954,1.309468013,-0.040835465,-0.17952324
PHKA2,-0.831380348,-0.844362716,-0.753816416,-0.444111714,-0.011022702,0.041978289,0.295505099
PHKB,-0.888662594,-0.778513874,-0.189623793,-0.181337094,0.097045877,0.450660719,0.006603058
PHKG1,-2.154953155,-2.45816827,-2.59893447,-2.234508662,-0.172299677,-0.016055493,0.268958
PHKG2,-0.018635576,0.132444141,-0.020129044,-0.264075689,0.130515227,-0.065207346,-0.23065619
PHLDA1,3.428579486,3.176351729,3.453760145,3.215661664,-0.139783824,0.028653894,-0.169585918
PHLDA2,1.357595504,3.268494494,3.765172142,3.095880614,1.616467123,0.0396518,-0.442339885
PHLDA3,6.363666775,5.215538872,7.548347538,8.983371096,-0.4636388,0.156132199,0.783051406
PHLDB1,0.371270914,0.829658912,0.61835327,1.232343873,0.244785978,-0.018952818,0.462547845
PHLDB2,-1.623324016,-0.144347959,-0.001867529,0.733281393,1.173298384,0.010975018,0.536668024
PHLDB3,-0.334093955,-0.915316496,-0.886986386,-0.472301906,-0.523607776,0.010646385,0.390113771
PHLPP1,-1.681131542,-0.063342825,0.217668352,0.917561479,1.559207827,0.065496984,0.636155987
PHLPP2,-0.221718733,0.285982699,-0.126622314,-0.928021816,0.441376416,-0.158204017,-0.758836939
PHOSPHO1,-1.354839871,-0.584610106,-1.585597742,-0.906879815,0.383787895,-0.062209968,0.389745817
PHOSPHO2,0.548415681,0.621272675,0.776468061,0.336339358,0.039605353,0.019747078,-0.340359227
PHPT1,2.460872908,1.804279947,1.954235388,2.388171912,-0.600836537,0.056027839,0.410529607
PHRF1,1.386537295,1.358175544,1.124690871,0.438177991,-0.02509763,-0.099578564,-0.65544934
PHTF1,2.656423019,3.370593394,3.180633717,3.06129521,0.656630416,-0.078198229,-0.107380221
PHTF2,-0.459623355,0.513729679,0.381241581,0.846485572,0.945959385,-0.057744466,0.447171398
PHYH,0.111054661,0.210310048,0.42665938,0.756827596,0.076964958,0.06725347,0.305730302
PHYHD1,-2.310964654,-4.753003229,-3.043412793,-3.025570286,-0.996385734,0,0.007808161
PHYKPL,-1.967989003,-2.525199171,-2.280680218,-1.53124382,-0.510531262,0.112712708,0.720194975
PI16,-5.832137262,-3.276413878,-3.815670633,-3.436141406,1.909477364,-0.026911864,0.21311206
PI4K2A,-1.076099783,-0.874620585,-1.098010439,-1.230778822,0.163317011,-0.073058864,-0.121468057
PI4K2B,2.002166811,2.663603589,2.61042921,2.564371237,0.566161935,-0.014874053,-0.036716771
PI4KA,-1.006989618,-0.738306769,-0.723245786,-0.906738086,0.233441508,0.006196638,-0.172021729
PI4KAP1,-1.761030244,-2.30417035,-2.284184179,-1.582049135,-0.434753095,0.004935093,0.630941942
PI4KB,-0.41449329,-0.498222774,-0.620721284,-0.424353625,-0.073269486,-0.05851975,0.184282982
PIANP,-0.042589691,0.028078502,-0.480454426,-0.025588501,0.033383804,-0.036126277,0.299764037
PIAS1,-1.854941882,-1.75692747,-1.988544446,-1.262746425,0.087944079,-0.11726958,0.701660342
PIAS2,0.036190728,0.344385167,0.230147689,0.165133109,0.277979148,-0.05623302,-0.05823384
PIAS3,0.455127414,0.278106141,0.239542569,0.678421244,-0.155835403,-0.017103599,0.422942947
PIAS4,1.403973416,1.280430723,1.066421523,0.987551634,-0.11173122,-0.113236818,-0.070560289
PIBF1,-1.077370466,-1.360445041,-1.294329902,-1.005328645,-0.234806938,0.022753381,0.264506135
PICALM,-0.265091563,-0.176171011,-0.636627248,-0.674095482,0.070369185,-0.149570483,-0.035736196
PICK1,0.360226489,0.063878563,0.03562336,-0.374622258,-0.262192238,-0.012117553,-0.393026571
PIDD1,-1.453476943,-0.125830374,0.075339876,0.57735654,1.298668053,0.076051533,0.47676732
PIEZO1,-0.528387861,0.139037748,0.017278843,-0.044690387,0.617072644,-0.048017543,-0.056013552
PIF1,-0.151533607,5.959693436,6.09353512,6.434464281,6.118573926,0.015293962,0.248861284
PIFO,-2.477889967,-1.224435884,-0.564850438,0.965957074,0.561137962,0.030561842,1.120145598
PIGA,-2.485315573,-2.336505542,-2.542254006,-1.929262507,0.11834562,-0.059994746,0.559078128
PIGB,0.273145503,0.305019935,0.29689239,0.310545968,0.026560328,-0.003666019,0.013356818
PIGC,-0.976718488,-1.144345867,-1.061676065,-1.18188206,-0.125835123,0.021524809,-0.108551625
PIGF,1.055654309,1.601634852,1.83450675,2.063466289,0.476539538,0.085370164,0.215442263
PIGG,-0.656549909,-1.106616387,-1.273664823,-1.291408574,-0.414781896,-0.083593806,-0.017464193
PIGH,-0.220543712,-0.808927503,-1.216250976,-1.191737359,-0.506358476,-0.134053024,0.017932761
PIGK,0.441023933,0.066690504,0.259559057,0.194519835,-0.312188504,0.062716382,-0.055978374
PIGL,-0.596416933,-0.513475196,-0.842135319,-0.049793786,0.065722598,-0.102558907,0.739766979
PIGM,1.789329532,1.542836872,1.787842908,0.840013737,-0.190982042,0.065233427,-0.870603736
PIGN,0.777566873,0.649238678,1.025416271,1.313762203,-0.101326249,0.121930859,0.265502918
PIGO,1.04727979,0.77876043,0.915407825,0.748051415,-0.237144032,0.060892372,-0.153790727
PIGP,0.249213864,-0.070792972,0.170307474,0.42058813,-0.274426104,0.092073443,0.234768299
PIGQ,0.08935019,-0.011329353,-0.13006197,-1.310520315,-0.084272406,-0.043046383,-1.136402297
PIGS,0.448498436,0.435437079,0.356498469,0.193935019,-0.012352576,-0.044726487,-0.154385441
PIGT,-0.195167356,-0.410253266,-0.540589683,-0.854453134,-0.184948148,-0.054960055,-0.299329702
PIGU,2.218221893,1.947815013,2.014251129,1.883686824,-0.228555767,0.023420897,-0.113387614
PIGV,0.658157215,1.872478028,2.023600958,1.936871174,1.158259666,0.041346242,-0.069873967
PIGW,2.818142954,2.524327089,2.21243202,-0.799294117,-0.218605535,-0.071888741,-2.977250448
PIGX,2.043112833,2.448031585,2.372704932,2.504399872,0.372390207,-0.039659716,0.124463741
PIGZ,-1.041120367,-0.326699293,0.077950079,0.102534999,0.266342967,0,0.015356678
PIH1D1,0.563732247,0.899186596,0.75727884,0.602860522,0.301520766,-0.068000549,-0.14258854
PIH1D2,1.242494611,1.477620336,1.596364657,1.561443951,0.052302944,0,0.023526143
PIK3AP1,0.924124922,1.454740232,1.30701613,2.106644121,0.338847154,-0.019037146,0.660934307
PIK3C2A,-0.779987577,-0.660576697,-0.74790873,-0.766639916,0.097382829,-0.029127513,-0.019071192
PIK3C2B,-1.195432427,-0.485847917,-0.451007654,0.078311532,0.618874512,0.009244116,0.483903555
PIK3C3,-0.617226553,-0.97279067,-1.073728058,-0.680419062,-0.303354699,-0.036743178,0.367217951
PIK3CA,-1.556509562,-1.806308738,-1.884012537,-1.603565452,-0.218015412,-0.033882874,0.263638131
PIK3CB,-0.992348343,-0.934433512,-0.845505477,-0.936329071,0.051113764,0.040828051,-0.084415473
PIK3CD,-1.294153245,-1.101481174,-1.011779831,-1.189780481,0.172277722,0.043431805,-0.169232979
PIK3CD.AS1,0.704754786,0.698279192,0.516565506,-0.335469845,-0.007380286,-0.009745869,-0.526672399
PIK3CD.AS2,-0.542542976,-0.436052193,-0.255163464,0.202721226,0.053390019,0.013962746,0.325308992
PIK3CG,-0.666544653,0.086779497,0.110978604,0.581300006,0.648837922,0.005626321,0.423578259
PIK3IP1,-5.258350702,-6.598300483,-6.736252824,-5.155078252,-1.188421644,-0.020961397,1.412126971
PIK3IP1.DT,-3.305781699,-4.818116661,-5.144896308,-4.954869208,-0.620191044,-0.007269974,0.08844643
PIK3R1,-3.01040474,-2.599843082,-2.740694582,-1.969947152,0.351299346,-0.049708966,0.723697863
PIK3R2,1.23808375,1.659377347,1.54968412,0.488928205,0.382132501,-0.051929198,-1.030664358
PIK3R3,2.799488133,3.403148361,3.613899885,2.408019162,0.271355728,0.014349573,-0.803420608
PIK3R4,0.975632576,0.859989978,0.860058587,0.353326114,-0.095501251,-8.97E-06,-0.473949862
PIK3R5,-2.41819458,-2.188322525,-2.475789637,-1.378536658,0.140633706,-0.036254653,0.896271251
PIK3R6,-3.260340944,-1.18867969,-0.996833998,1.794871033,1.458659021,0.009474933,2.573991774
PIKFYVE,-1.547746465,-1.833316405,-1.571423263,-1.357776826,-0.261105115,0.15012426,0.203922579
PILRA,-2.818166688,-3.058352485,-3.52788237,-3.164581203,-0.082545259,-0.021332239,0.193152158
PILRB,0.475135691,-0.695468449,-0.25672316,-0.36838994,-0.768905613,0.027324717,-0.07807842
PIM1,-1.022389737,-0.559299498,-0.676444506,0.834282645,0.254798085,-0.010381428,1.268371687
PIM2,0.00687623,-0.484735359,-0.247716165,-0.248003243,-0.376129697,0.051597236,-0.002817576
PIM3,1.052251348,0.296669941,0.237612387,0.220085568,-0.581471194,-0.009093986,-0.010924573
PIMREG,3.427658102,5.869207679,6.310968263,6.584346816,2.073688516,0.065346102,0.20605312
PIN1,0.350841943,0.533382409,0.5546185,0.252083885,0.161658946,0.010183711,-0.28961512
PIN4,1.593661264,0.891646272,1.034904347,0.950369797,-0.568922787,0.027836365,-0.064263248
PINK1,-1.486030763,-2.734256772,-2.304809081,-1.683098737,-1.024135481,0.045867207,0.467729551
PINK1.AS,-0.575231821,-1.114513636,-1.208770653,-2.113767635,-0.385354687,-0.015429366,-0.782263013
PINLYP,0.872185653,1.656778935,1.855476683,2.379418168,0.513334874,0.021223841,0.408017774
PINX1,1.457684601,1.423091137,1.364966297,0.296283211,-0.031396882,-0.027821102,-1.039910449
PIP4K2A,-0.401807141,-0.47472307,-0.410382317,-0.030915371,-0.063918365,0.031038277,0.365396817
PIP4K2B,0.084269567,0.196903893,0.31947121,-0.240181406,0.097015524,0.054102244,-0.538331241
PIP4K2C,1.121702978,0.678630475,0.445458531,-0.464218769,-0.411364976,-0.12467908,-0.887285977
PIP4P1,-1.239910712,-1.351516436,-1.596579982,-1.653598184,-0.092009271,-0.093968041,-0.053656412
PIP4P2,0.340398155,0.522605247,0.780350956,1.265958259,0.140242292,0.077323337,0.452492843
PIP5K1A,1.109117647,1.371029946,1.120559889,0.805354727,0.208224751,-0.078093603,-0.283740499
PIP5K1B,0.018903948,1.225907425,2.009970863,2.581861995,0.64844818,0.041555517,0.342804331
PIP5K1C,-0.502537946,-0.357527438,-0.61232882,-0.614764429,0.131336182,-0.140599157,-0.003256454
PIP5KL1,-1.421596889,-1.608430633,-1.789412119,-0.094160469,-0.060919542,-0.007338755,1.161177641
PIPOX,0.101444794,-0.819863541,-0.805033839,1.160643057,-0.367909081,0.000523826,1.357447184
PIR,3.604871409,3.971391852,4.06897761,5.440891475,0.069631018,0,0.540784954
PISD,1.093646818,1.129665253,0.997775993,0.181882339,0.029200076,-0.049780287,-0.776422473
PITHD1,-0.413700422,-0.56153007,-0.713643768,-1.263476831,-0.134899874,-0.086245899,-0.537164695
PITPNA,1.84970953,1.572613391,1.296080716,0.339538577,-0.23933074,-0.11510687,-0.916749559
PITPNA.AS1,-0.851144497,-1.298151703,-1.031738309,-0.949341797,-0.350054283,0.066295485,0.067122579
PITPNB,1.407414097,1.30246592,1.251277695,0.513101129,-0.093025094,-0.023733299,-0.712157016
PITPNC1,-3.145472569,-2.500332152,-2.477952339,-1.453162351,0.584081344,0.008159667,0.976078256
PITPNM1,-0.933343682,-0.537556993,-0.510004029,-0.336881409,0.328647448,0.008598664,0.153068905
PITPNM2,-2.400002545,-2.90306758,-2.770888598,-1.977517106,-0.420414157,0.040716377,0.736040233
PITPNM3,0.92363256,0.496906452,0.425551508,0.865026412,-0.237344333,-0.006424445,0.330896506
PITRM1,0.800011577,0.32773193,0.377879543,0.289453517,-0.400908627,0.015838378,-0.076433411
PITRM1.AS1,-0.411478073,-1.995798519,-2.227481322,-2.004414324,-1.483224794,-0.033179402,0.167050239
PITX1.AS1,-1.248311704,-2.063573105,-2.257057779,-2.832324416,-0.634453913,-0.02811466,-0.463497492
PIWIL2,-1.416542035,-2.851857224,-3.87069879,-2.63449102,-0.628975225,-0.022549622,0.467240657
PIWIL4,-1.956391861,-3.943832114,-3.901737887,-3.067340572,-1.615395876,0.002025838,0.501328275
PJA1,-1.13504485,-1.165517997,-0.999476232,-0.592640229,-0.025367403,0.070103098,0.386016603
PJA2,-1.196679873,-1.475293905,-1.513415321,-0.454321151,-0.241607219,-0.01576808,1.022602268
PJVK,-0.126157642,0.00927343,-0.179212376,0.126782087,0.071773557,-0.017718439,0.223748635
PKD1,-1.129765179,-1.519279206,-1.498034432,-1.206298952,-0.356368739,0.010635787,0.279234525
PKD1L1,-0.661790137,-2.929229179,-3.211279951,-4.690248273,-1.959290232,-0.010266859,-0.579113615
PKD1L3,-1.345547739,0.420352688,0.557540596,2.010807342,0.720902606,0,0.694783974
PKD1P6.NPIPP1,-2.001643838,-2.234816294,-2.17343408,-1.548786773,-0.188548072,0.020234625,0.583231468
PKD2,-0.576399284,-0.302157948,-0.100464017,-0.736889092,0.205689934,0.048787077,-0.578728494
PKD2L2,-2.168786168,-2.335061776,-1.81138732,-0.808246708,-0.052364953,0.025632754,0.643269982
PKDREJ,-0.685443224,-1.333903667,-2.178600749,-0.869401268,-0.163697807,0,0.409327708
PKHD1L1,-1.38715582,-2.357545364,-2.911931051,-3.494749117,-0.143775787,0,-0.065183606
PKIA,0.011367102,-0.599016194,-0.56282433,0.06245306,-0.530563576,0.010773669,0.581930587
PKIA.AS1,-1.121029699,-1.927571482,-1.697432429,-0.941828617,-0.362481589,0.010749627,0.438176625
PKIB,-1.239042171,-1.152207694,-0.463526803,0.094661457,0.034374967,0,0.269808716
PKIG,-0.88820546,0.061898069,-0.319612706,0.063703637,0.863178298,-0.09689735,0.341186895
PKM,3.639431658,3.386406531,3.333659883,2.893331465,-0.223281261,-0.023781592,-0.419829187
PKMYT1,5.761173457,8.963371373,8.794155453,8.629564451,3.126647688,-0.021652473,-0.114372902
PKN1,-0.750946146,-0.583101102,-0.644229595,-0.462289099,0.154437083,-0.034525458,0.173707165
PKN2,-1.492660708,-1.626022644,-1.776794054,-0.99524289,-0.113631162,-0.063518427,0.748920388
PKN3,1.354327402,2.737424696,2.603093796,3.105421998,1.301631672,-0.029210991,0.438329299
PKNOX1,1.224593303,1.04542714,0.852269133,0.014537144,-0.14361873,-0.059803251,-0.783873678
PKP2,0.685846569,0.823791767,1.297413657,1.102392567,0.061256371,0.038325902,-0.114876063
PKP4,-0.323779494,1.558840285,1.788580343,1.434042238,1.851117074,0.069647905,-0.318377086
PLA2G10,-1.996684184,-1.984836585,-2.103970932,-1.89496945,0.015563325,-0.004001896,0.076762559
