names,B_A,C_A,D_A,E_A,C_B,D_C,E_D
PLS1,5.41E-18,1.06E-14,4.47E-20,1.09E-15,0.472501169,0.570313323,0.312362996
PLS3,0.050663716,6.18E-11,7.07E-14,6.80E-15,1.03E-13,0.667910568,0.754260687
PLSCR1,2.70E-14,4.70E-13,1.39E-19,4.73E-19,0.802659012,0.464524875,0.937551281
PLSCR2,0.849814716,0.014767404,0.836574365,0.383322659,0.046352645,0,0.58342524
PLSCR3,0.192635573,0.939595087,0.846679065,0.21317233,0.236197134,0,0.189557187
PLTP,3.32E-08,1.31E-17,2.53E-15,6.69E-24,0.000697855,0.823450891,0.010713181
PLXDC1,6.80E-107,4.80E-113,1.10E-113,1.95E-87,0.147180427,0.972422856,1.15E-10
PLXDC2,0.100870642,0.00120776,2.42E-05,0.004821438,0.144899777,0,0.157702624
PLXNA1,3.68E-20,0.000119916,6.16E-05,2.65E-05,9.87E-07,0.974573348,7.58E-16
PLXNA2,4.80E-05,6.02E-07,3.97E-07,0.060540337,0.317381507,0.977126194,0.001355894
PLXNA3,0.017893721,4.94E-10,3.79E-10,7.94E-05,0.000744323,0.995274946,0.046813343
PLXNA4,3.14E-25,1.19E-21,9.34E-21,6.86E-12,0.408128754,0.949973253,0.011903369
PLXNB1,8.40E-14,0.000475516,0.098365002,4.91E-11,0.000178895,0.431515652,1.57E-06
PLXNB2,0.142572589,0.209735218,0.000358237,2.91E-12,0.885015291,0.296687808,0.002074413
PLXNB3,0.101108948,0.949455473,0.280702489,1.74E-11,0.172918123,0.742747305,2.02E-08
PLXNC1,9.21E-21,1.70E-08,0.001778421,0.447154768,0.001044133,0.239716299,0.000197744
PLXND1,1.61E-05,0.090514291,0.269486319,0.843405039,0.025238194,0.889096161,0.247750678
PM20D1,0.015500523,0.001043638,0.005233201,0.011002572,0.500277656,0.904167895,0.848332076
PM20D2,0.001312562,1.23E-08,1.74E-09,0.001536864,0.040645435,0.94709745,0.012168354
PMAIP1,0.008907096,0.257394868,0.019679596,1.00E-05,0.23959698,0.707101856,0.073183183
PMCH,0.010070195,0.0021933,0.001717678,0.018796073,0.670093516,0,0.432112637
PMEL,9.18E-12,1.81E-11,3.01E-09,5.01E-05,0.965440728,0.803557836,0.092199964
PMEPA1,0.000464075,0.000136531,0.358831486,0.13943325,0.848249846,0.000509499,0.022918762
PMF1,5.29E-08,7.96E-05,0.002797614,0.004372138,0.242115495,0.789851189,0.930288534
PMFBP1,0.002086966,0.022669354,0.068548196,0.109984939,0.534945286,0,0.872792863
PML,0.886200588,0.007089744,1.57E-06,2.20E-22,0.010717335,0.371732943,4.79E-06
PMM1,1.71E-12,0.007749344,0.240382792,8.90E-08,7.70E-05,0.592941308,1.80E-10
PMM2,1.37E-45,1.04E-34,5.40E-20,0.038337765,0.123842854,0.084081212,1.55E-11
PMP22,0.459765661,0.325295217,0.346202553,0.347657071,0,0,0
PMPCA,1.07E-05,3.04E-10,8.95E-10,0.027039822,0.134767256,0.974398971,0.000384744
PMPCB,0.007105038,6.00E-06,3.57E-07,0.021068687,0.145231998,0.900080777,0.013951055
PMS1,1.68E-06,8.47E-13,7.53E-25,1.15E-08,0.049223629,0.084081212,2.08E-05
PMS2,0.431202404,0.270007213,0.411674105,0.122393721,0.840039708,0.951638149,0.572380268
PMS2P3,8.13E-06,4.40E-05,2.50E-08,2.98E-06,0.80640405,0.595977926,0.478588856
PMS2P4,2.34E-08,5.62E-05,5.13E-06,0.00598903,0.19916629,0.903782303,0.108554816
PMVK,1.40E-31,7.87E-27,5.06E-34,3.72E-22,0.469481342,0.60867453,0.026643555
PNCK,0.375582637,0.231499548,0.375071395,0.015699543,0.066468824,0,0.002308735
PNISR,5.41E-29,3.89E-59,3.22E-65,4.65E-64,5.95E-06,0.822705999,0.926030278
PNKD,0.799881618,3.99E-07,2.15E-07,1.50E-06,3.76E-07,0.98002064,0.796363936
PNKP,7.50E-05,0.00013857,1.74E-05,6.27E-10,0.921515066,0.918281678,0.109916148
PNLDC1,0.057465883,0.100320455,0.130596711,0.323522082,0.844678168,0,0.663887199
PNMA1,0.046881702,0.000587558,4.95E-05,1.22E-15,0.269385441,0.885601469,0.000334707
PNMA2,0.03534645,7.42E-09,3.10E-11,4.25E-15,7.85E-10,0.287170149,0.001345456
PNMA3,8.09E-06,1.69E-08,1.60E-09,1.66E-07,0.369553466,0.933665991,0.52828595
PNMA6A,7.42E-09,1.18E-08,2.73E-05,0.002600992,0.954042333,0.504005318,0.280029742
PNMA8A,9.47E-06,0.050563719,0.031709075,0.068056344,0.036873533,0.972422856,0.830458954
PNMA8B,0.318117355,0.108501344,0.044385715,0.185621819,0.018048219,0.931808317,0.589497039
PNN,0.072544879,0.964133095,0.716870972,0.172947434,0.11357259,0.923029864,0.114778218
PNO1,3.81E-16,3.95E-05,2.54E-05,1.96E-07,0.000361456,0.981264222,2.44E-20
PNP,5.70E-13,2.23E-26,2.49E-25,4.30E-13,0.003258827,0.965460754,0.005393951
PNPLA1,0.388274087,0.003935093,0.002117247,4.62E-05,0.067407896,0,0.481336794
PNPLA2,8.34E-64,1.96E-60,1.16E-81,6.35E-73,0.759935032,0.175310556,0.389694129
PNPLA3,0.001431362,0.000192345,2.67E-05,9.94E-05,0.561492456,0.840952983,0.730119017
PNPLA4,1.02E-05,0.000301405,3.63E-06,2.75E-06,0.560272817,0.772616575,0.965551109
PNPLA6,0.001880623,0.000469552,5.43E-07,4.17E-14,0.808870252,0.59461776,0.025346364
PNPLA7,1.13E-07,7.27E-12,8.19E-08,0.000344352,0.221101917,0.593606765,0.135321436
PNPLA8,4.65E-72,9.40E-55,1.08E-48,1.76E-25,0.046112623,0.79468511,0.000112959
PNPO,1.65E-195,1.54E-183,5.21E-201,6.45E-116,0.356010057,0.488720033,8.28E-20
PNPT1,3.59E-50,6.34E-47,3.60E-39,6.03E-12,0.728538124,0.672616888,5.48E-09
PNRC1,8.65E-119,5.30E-233,1.49E-191,5.64E-60,5.90E-21,0.070583799,7.13E-38
PNRC2,0.000220108,2.09E-06,5.79E-08,3.88E-17,0.452368706,0.867237065,0.008080735
POC1A,1.31E-38,1.29E-73,3.22E-78,8.72E-76,1.22E-10,0.832687692,0.786031527
POC1B,0.748655809,0.03941638,0.001023417,6.04E-27,0.150443641,0.701361827,1.08E-12
POC5,9.98E-10,4.33E-07,0.000285068,6.43E-07,0.429054019,0.616620351,0.26170504
PODNL1,0.418805727,0.78911656,0.674047134,0.881749669,0.354657216,0,0.830710695
PODXL,0.051302849,0.000153815,3.21E-07,5.79E-07,0.115507255,0.617584406,0.942380448
PODXL2,0.142978408,2.55E-06,4.99E-09,6.10E-15,0.004783089,0.730966441,0.087912036
POF1B,0.00999542,0.080810082,0.049956653,0.445880752,0,0,0
POFUT1,5.61E-40,1.53E-34,1.56E-32,1.10E-18,0.472730328,0.936935556,0.006942502
POFUT2,2.10E-22,7.73E-35,1.08E-40,1.42E-31,0.029220189,0.765862059,0.158655354
POGK,1.00E-33,1.09E-33,4.93E-34,3.50E-14,0.991585311,0.989929681,2.58E-05
POGLUT1,0.785313969,0.797464533,0.065131303,4.90E-07,0.988081892,0.534785757,0.004026408
POGLUT2,1.20E-10,6.06E-17,1.68E-18,4.00E-20,0.006904211,0.862663113,0.587784314
POGLUT3,1.67E-05,0.066859441,0.03279934,4.39E-08,3.45E-09,0.949973253,0.002559304
POGZ,2.10E-08,0.000192716,2.42E-09,0.603080066,0.133347939,0.332174584,3.71E-10
POLA1,3.29E-30,1.19E-74,1.66E-81,7.92E-40,6.06E-11,0.81321602,1.67E-08
POLA2,8.65E-102,6.03E-138,1.71E-137,3.44E-91,0.000661781,0.993052455,2.51E-06
POLB,0.000437677,0.133587261,0.439483525,0.198201592,0.095321584,0.841010681,0.052797495
POLD1,8.10E-41,1.93E-75,4.98E-71,1.06E-74,5.31E-06,0.89890782,0.725839238
POLD2,2.36E-67,4.00E-72,1.15E-76,1.33E-39,0.679959939,0.895084565,5.78E-07
POLD3,1.00E-40,1.50E-120,3.00E-112,3.84E-127,1.60E-24,0.803674564,0.19009886
POLD4,2.05E-18,2.24E-45,8.65E-28,2.07E-05,5.98E-07,0.071349461,3.33E-10
POLDIP2,2.10E-65,3.11E-71,2.28E-66,2.55E-18,0.593319358,0.876444991,4.73E-16
POLDIP3,0.069703836,0.023976245,0.040437141,0.098955014,0.778031929,0.969120822,0.781007927
POLE,2.86E-08,8.06E-43,3.21E-35,5.98E-33,1.00E-14,0.661652748,0.775424435
POLE2,4.86E-72,1.37E-118,4.39E-107,1.21E-87,2.33E-18,0.373538266,0.000669379
POLE3,0.877081435,0.420358023,0.286757508,9.44E-24,0.629472546,0.392482737,8.45E-18
POLE4,0.574525849,0.132360325,0.368508681,6.38E-07,0.480185171,0.882404631,0.000151847
POLG,1.14E-11,3.61E-10,7.01E-14,0.000990599,0.728942579,0.711596349,0.000135944
POLG2,0.278792738,0.7067208,0.181401943,0.341551862,0.205603618,0.77792299,0.03001787
POLH,5.33E-06,4.21E-23,1.35E-30,1.98E-59,9.05E-07,0.553664987,7.21E-06
POLI,3.21E-12,1.60E-16,3.59E-14,6.56E-06,0.315460443,0.86061397,0.005476459
POLK,0.445107651,8.96E-05,2.71E-09,4.69E-14,0.005611193,0.389137246,0.182452748
POLL,0.073233927,0.003538895,0.462087693,0.002498789,0.400683607,0.330154588,0.000289888
POLM,0.00154757,0.009595492,0.016432715,0.145036433,0.688904966,0.972422856,0.462823456
POLN,0.720424539,0.254445285,0.607838351,0.101252173,0.552663983,0.868420906,0.339171996
POLQ,2.39E-22,9.89E-65,6.98E-69,5.30E-74,5.62E-28,0.805118046,0.388773948
POLR1A,5.58E-69,4.02E-62,2.69E-55,3.42E-11,0.495339224,0.78718663,4.46E-18
POLR1B,4.41E-58,6.04E-68,6.20E-59,1.49E-17,0.302013453,0.697241362,2.38E-13
POLR1C,2.39E-18,8.60E-09,1.11E-06,0.000458307,0.010805231,0.804323497,1.88E-16
POLR1D,1.68E-07,0.01924635,0.000474468,0.559199969,0.013500236,0.730966441,9.39E-05
POLR1E,7.04E-05,7.54E-10,1.45E-08,2.54E-06,0.077271586,0.918125479,0.462823456
POLR1F,0.018037779,8.72E-05,0.025385089,5.26E-06,0.228632979,0.518606265,2.96E-11
POLR1G,5.34E-34,1.19E-31,6.07E-32,4.15E-15,0.337380643,0.974952687,1.84E-21
POLR1H,1.50E-17,9.27E-09,3.38E-08,1.56E-11,0.017387111,0.966645104,0.319470684
POLR2A,4.55E-20,9.32E-42,4.08E-32,1.96E-27,0.000112458,0.506706145,0.478856527
POLR2B,2.84E-81,2.07E-100,3.79E-63,3.11E-15,0.073357674,0.002199001,1.66E-17
POLR2C,0.01303821,0.359954925,0.51106982,5.25E-05,0.207083867,0.511227054,0.001955814
POLR2D,1.69E-07,3.32E-11,5.43E-09,0.11089143,0.287988448,0.82931859,9.70E-05
POLR2E,2.61E-83,3.01E-88,7.71E-84,7.59E-58,0.700676986,0.909916631,0.002396998
POLR2F,9.20E-32,9.73E-31,1.99E-25,0.013521543,0.897105249,0.737412695,1.38E-14
POLR2G,2.29E-40,2.15E-31,1.43E-36,7.69E-20,0.188743939,0.78718663,0.001380247
POLR2H,1.68E-31,6.17E-40,2.44E-38,5.58E-29,0.227731535,0.953477549,0.13772274
POLR2I,6.31E-28,1.37E-25,1.57E-23,0.002081874,0.731835754,0.920105047,2.99E-11
POLR2J,0.022080461,0.068874913,0.18858383,0.993885667,0.745880865,0.910379298,0.244644135
POLR2J2,5.63E-13,4.07E-15,4.26E-19,3.27E-17,0.657210323,0.754943719,0.723605851
POLR2J3,8.67E-28,1.61E-32,3.54E-40,1.86E-29,0.498429711,0.641244031,0.092466349
POLR2J4,1.92E-19,1.03E-29,9.05E-31,3.23E-26,0.047432043,0.969906088,0.435244805
POLR2K,5.88E-27,1.87E-25,4.82E-24,2.20E-08,0.831209766,0.9481473,3.00E-05
POLR2L,5.99E-54,1.52E-40,5.37E-45,8.15E-10,0.074542228,0.841193538,2.22E-14
POLR2M,3.04E-22,6.22E-18,8.64E-17,1.69E-10,0.42329513,0.94709745,0.092055287
POLR3A,2.56E-18,3.97E-29,6.31E-25,1.27E-08,0.038966182,0.803557836,2.02E-05
POLR3B,6.77E-19,1.54E-12,6.81E-11,0.678112269,0.144410659,0.903782303,1.38E-11
POLR3C,1.38E-14,1.67E-07,0.000139162,0.04305425,0.039360034,0.624626012,0.132918213
POLR3D,0.013329366,0.001546955,0.003743341,4.63E-05,0.639948699,0.956566455,0.344338715
POLR3E,0.799520899,0.864950793,0.928040475,0.000182471,0.746044866,0.98386059,0.00030289
POLR3F,6.11E-06,1.32E-05,0.003433138,0.102504354,0.913997441,0.616676684,8.30E-06
POLR3G,4.01E-33,3.48E-42,3.47E-47,1.29E-29,0.166826785,0.803674564,0.002437933
POLR3GL,0.000174134,8.53E-14,1.85E-07,0.210026305,0.001193084,0.326641754,0.000283869
POLR3H,5.34E-26,7.61E-18,4.13E-12,1.71E-07,0.116480373,0.529707367,4.97E-33
POLR3K,1.85E-70,6.35E-88,1.18E-88,3.19E-55,0.054739494,0.983112702,1.43E-05
POLRMT,2.44E-10,3.72E-09,5.91E-06,0.728070381,0.774757828,0.652031979,9.87E-05
POM121,0.062959523,0.110550572,0.450198721,0.001111109,0.001321658,0.240379287,0.025691057
POM121C,0.004694929,0.765935844,0.085184353,0.000929779,0.004511319,0.35541906,0.183543063
POM121L9P,0.000368136,0.004804277,0.018796488,0.00641873,0.318501613,0,0.762348851
POMC,0.067462382,0.032484429,0.001181153,0.146525658,0.844107025,0.735241979,0.1178766
POMGNT1,2.34E-18,1.30E-07,4.30E-08,0.847174897,0.002453946,0.971217914,4.85E-07
POMGNT2,0.506071705,0.001305429,0.003492179,0.196375123,0.027908513,0.949973253,0.166838121
POMK,0.001019683,0.091005328,0.820675691,0.178668039,2.07E-06,0.584180753,0.340966387
POMP,2.97E-73,4.40E-42,1.19E-41,6.35E-15,4.42E-05,0.987219778,8.87E-08
POMT1,3.25E-06,0.000700415,1.13E-07,0.075132061,0.336266682,0.438765361,0.001395988
POMT2,0.046478122,9.94E-05,0.000585395,0.55009607,0.120188672,0.921498103,8.58E-05
POMZP3,0.030890704,6.68E-05,0.004281885,0.00259987,0.146125839,0.735241979,0.911095255
PON2,4.85E-05,0.760228048,0.618927816,0.17538877,3.60E-05,0.968786871,0.08030654
POP1,5.42E-109,9.55E-115,6.24E-103,5.74E-38,0.602863634,0.566994558,2.96E-25
POP4,2.06E-104,2.30E-75,1.88E-76,6.25E-22,0.002045292,0.977126194,6.39E-19
POP5,4.19E-11,0.000209211,2.41E-07,0.004164105,0.012793182,0.608120413,1.62E-15
POP7,8.15E-51,3.92E-77,1.53E-68,2.16E-28,0.000801039,0.728462989,1.61E-10
POPDC2,0.002327148,0.003351956,0.002579054,1.13E-07,0.943155572,0.986558529,0.031965961
POR,0.707095636,0.913328718,0.484634183,7.88E-05,0.846087171,0.803557836,0.0029992
PORCN,0.015940662,3.53E-06,6.16E-07,0.194897776,0.068835103,0.943164157,0.000783487
POT1,0.002314684,0.000836453,3.27E-10,5.65E-23,0.85735265,0.123689211,0.001012461
POT1.AS1,5.46E-05,0.000155545,0.00011609,1.34E-05,0.815887765,0,0.458606044
POTEE,0.000106285,0.000664885,0.000952523,0.00102474,0.684366553,0.977722863,0.991421111
POTEF,0.01631151,0.004307183,0.004042489,0.021068687,0,0,0
POTEI,0.050575661,0.174077047,0.254954218,0.201314923,0,0,0
POTEJ,0.00802934,0.011723753,0.016714939,0.030754667,0.899796555,0,0.823335432
POU2AF1,1.82E-15,5.06E-16,1.02E-17,7.91E-26,0.908022898,0.90378894,0.038591438
POU2F1,1.36E-12,1.90E-06,2.44E-11,0.59203555,0.055998223,0.446092018,2.88E-12
POU2F2,9.69E-23,9.72E-05,1.01E-10,0.015352919,5.08E-08,0.229881499,0.000237459
POU2F2.AS1,0.65207879,0.007775314,0.118793688,0.526406703,0.004520834,0.722897032,0.448299456
POU3F1,0.008826629,0.828341881,0.749235722,0.101969675,0.027860873,0,0.069685218
POU4F1,0.639160152,0.302295897,0.233820547,0.024048813,0,0,0
POU5F1,0.047439898,0.590236001,0.987564016,0.518535934,0.021257863,0.892544707,0.594921493
POU5F1B,3.41E-07,2.59E-11,4.36E-09,1.23E-07,0.001863496,0.531280945,0.121501066
POU5F1P3,0.058050577,0.088778521,0.057886859,0.025160125,0.89238697,0,0.790007484
POU6F1,1.77E-55,7.41E-67,1.10E-67,8.76E-70,0.173293769,0.981169016,0.864207681
PP2D1,1.28E-17,3.66E-23,1.10E-27,9.72E-26,0.147863969,0.300714272,0.193168111
PPA1,1.23E-23,1.46E-17,3.17E-15,1.06E-10,0.249770953,0.876444991,0.254918949
PPA2,8.68E-17,1.86E-23,6.57E-21,1.99E-18,0.189443771,0.887622719,0.652141823
PPAN,6.70E-17,2.05E-11,5.98E-08,0.040225684,0.18453079,0.671911138,0.002103254
PPARA,0.547650659,0.263747324,0.672341945,3.23E-05,0.723987941,0.84870518,1.07E-05
PPARD,6.32E-13,4.29E-20,1.71E-18,2.97E-06,0.110754851,0.933665991,0.000199216
PPARGC1B,0.000355418,0.000170309,0.015914802,5.07E-05,0.915592514,0.654246417,2.54E-10
PPAT,1.38E-30,4.74E-42,1.85E-47,1.05E-25,0.087683721,0.803557836,0.000253818
PPBP,0.016626035,0.000106353,6.81E-06,2.18E-05,0.201301013,0.865644295,0.869649041
PPCDC,6.41E-16,4.08E-28,1.62E-37,2.97E-18,0.006678938,0.415834141,4.29E-05
PPCS,9.79E-09,0.585104995,0.025470881,0.00962503,1.49E-06,0.502708828,0.798289473
PPDPF,0.365446715,9.62E-06,0.018275496,0.000737409,0.002070652,0.382951851,0.421270841
PPFIA1,0.878126093,0.554974419,0.085881091,0.001372833,0.758562651,0.729046829,0.21772285
PPFIA3,0.896040563,0.921558442,0.550979227,0.002467788,0.864572568,0.833287521,0.028491437
PPFIA4,0.016951822,0.991386342,0.368508681,6.27E-05,0.035154789,0.789730369,0.004801486
PPFIBP1,7.23E-06,2.72E-19,4.47E-19,6.45E-36,4.15E-05,0.991687066,0.000802614
PPFIBP2,0.169474468,0.040755657,0.045272699,0.351213427,0.645526746,0.993379886,0.392890096
PPHLN1,0.224060222,0.811472687,0.317537201,4.22E-05,0.439863141,0.654052012,0.004933383
PPIA,4.87E-66,3.61E-69,2.06E-73,3.05E-45,0.800759185,0.905059592,0.000319499
PPIB,2.28E-06,0.000854522,0.008048856,0.490348992,0.284335162,0.863357099,0.001486228
PPID,2.64E-68,1.04E-73,1.10E-94,3.60E-59,0.622910532,0.229881499,2.94E-05
PPIE,0.00105826,0.004190808,6.22E-05,2.15E-06,0.782219745,0.734028426,0.575762398
PPIEL,1.32E-05,1.43E-10,4.79E-10,2.70E-07,0.086010467,0.970784683,0.375650844
PPIF,1.02E-27,5.90E-70,1.01E-44,2.15E-11,2.49E-10,0.02984524,4.20E-12
PPIG,0.019746297,0.218190266,0.003522573,0.000208798,0.400839174,0.516192469,0.545081216
PPIH,2.08E-47,1.96E-44,3.65E-41,4.37E-20,0.746766641,0.89737339,5.84E-05
PPIL1,9.42E-142,1.18E-134,9.34E-132,1.05E-86,0.587109032,0.948282433,4.79E-07
PPIL2,0.114617746,0.208692152,0.063754946,0.253259631,0.827114333,0.887602203,0.004157055
PPIL3,0.353846338,0.701920705,0.610395738,0.010804952,0.689634503,0.977126194,0.072302529
PPIL4,1.64E-32,2.48E-22,5.37E-26,1.67E-18,0.078526152,0.824635309,0.14371515
PPIL6,0.107866466,0.043727356,0.009138614,0.093796273,0.778055004,0,0.424522096
PPIP5K1,0.25334606,0.136640217,0.970885613,0.723879837,0.825366403,0.574568112,0.752582916
PPIP5K2,0.00508778,0.000204392,0.00038685,0.00162869,0.51478379,0.974398971,0.782523107
PPL,0.282014645,0.297127867,0.046735342,0.371404882,0.978996025,0,0.00693697
PPM1A,3.51E-34,5.63E-42,4.39E-42,4.90E-23,0.294836784,0.997698191,0.000860076
PPM1B,1.47E-28,4.30E-21,4.62E-27,2.59E-13,0.192751671,0.660111937,0.00205897
PPM1D,8.96E-12,3.10E-08,4.34E-06,0.359895302,0.33100359,0.792311792,0.000797013
PPM1E,0.732086639,0.022898086,0.036553611,0.024765655,0.072543828,0,0.898177825
PPM1F,0.450652387,0.314675706,0.005979983,0.0012842,0.120699113,0.490506007,5.63E-09
PPM1G,4.27E-80,2.93E-116,1.31E-99,2.59E-61,0.000450041,0.503902835,1.74E-05
PPM1J,0.381293578,0.058603112,0.004069651,8.66E-07,0.346093774,0.653120517,0.004157055
PPM1K,5.17E-09,4.79E-05,0.009411548,0.274892426,0.158618265,0.60867453,0.21215989
PPM1L,5.87E-09,7.50E-08,3.29E-05,0.111740312,0.771316875,0.694684052,0.022711624
PPM1M,0.106931344,2.10E-05,0.072394302,0.023432034,0.02667505,0.25691131,8.95E-05
PPM1N,9.48E-11,5.11E-09,1.69E-09,0.00319761,0.655312465,0.972422856,0.00507414
PPME1,2.88E-07,8.62E-12,1.23E-12,2.06E-19,0.182547354,0.955890473,0.101677892
PPOX,0.116265607,0.001879697,0.295775121,0.741887628,0.227074886,0.371732943,0.212623903
PPP1CA,9.04E-54,8.98E-59,2.00E-63,7.85E-45,0.620188362,0.874735596,0.015610065
PPP1CB,0.000248708,0.007142113,0.038231617,0.452526734,0.473081703,0.883576425,0.276049667
PPP1CC,8.37E-14,7.86E-08,1.07E-06,0.006586067,0.090272418,0.916554895,0.066177412
PPP1R10,0.000749264,4.57E-05,0.001604332,0.00099662,0.634345858,0.79701276,0.921031499
PPP1R11,2.16E-26,1.04E-05,5.44E-08,0.019205282,7.61E-09,0.774180018,0.005715413
PPP1R12A,0.055452678,0.037028312,0.073418518,0.542698188,0.923292711,0.950099769,0.024541139
PPP1R12B,2.98E-23,9.46E-25,2.21E-16,0.001342293,0.818715392,0.375035632,3.42E-06
PPP1R12C,7.11E-05,5.46E-06,5.38E-08,4.27E-14,0.706775244,0.803674564,0.070371585
PPP1R13B,1.40E-10,2.31E-11,4.19E-15,2.63E-13,0.86392202,0.727833155,0.694751065
PPP1R13L,0.008424907,0.401252239,0.431397908,6.75E-06,0.13479039,0.992018583,2.36E-07
PPP1R14A,0.027087211,0.115041478,0.08108774,0.998189041,0,0,0
PPP1R14B,6.64E-160,7.14E-141,9.51E-143,2.66E-76,0.1665942,0.974398971,1.22E-11
PPP1R14C,0.067925327,0.008669505,0.00735917,0.000249135,0.505650792,0,0.297222075
PPP1R15A,0.000244301,7.98E-15,1.73E-15,4.05E-05,0.000334084,0.972422856,0.000538123
PPP1R15B,5.61E-12,1.51E-11,6.31E-16,5.82E-13,0.927150452,0.666569338,0.514064685
PPP1R16A,1.77E-09,0.000180079,0.000113526,0.938695033,0.059134156,0.980055209,0.00037143
PPP1R16B,0.672249241,0.016302998,0.235139102,0.005265862,0.010654801,0.701361827,0.177112393
PPP1R18,2.89E-50,1.85E-58,1.89E-54,6.24E-71,0.368241372,0.893266159,0.046592406
PPP1R2,4.61E-127,1.39E-97,1.27E-122,9.19E-98,0.009599488,0.223199242,0.024974332
PPP1R21,1.23E-08,1.67E-09,8.10E-09,0.00092566,0.834567095,0.95717929,0.033236181
PPP1R26,0.56757579,0.316079884,0.018568466,0.002946733,0.761358921,0.60867453,0.607946348
PPP1R2B,8.24E-05,0.012323854,0.011838901,0.002196618,0.19407003,0,0.665745174
PPP1R2C,0.195812534,0.195624259,0.195228098,0.335676061,0,0,0.814970539
PPP1R32,2.52E-05,2.25E-07,2.43E-07,0.207066081,0.455354507,0.996528687,0.00027367
PPP1R35,2.11E-05,0.021608315,0.902929036,0.415313522,0.111446261,0.318304787,0.57034171
PPP1R37,0.509250061,0.010657825,0.001304508,1.96E-06,0.119956673,0.87075859,0.199930141
PPP1R3B,7.69E-05,3.00E-09,7.94E-06,0.597587091,0.113035097,0.60867453,1.71E-06
PPP1R3C,0.925515487,0.273112251,0.391103932,0.00227869,0.424162369,0,0.030510406
PPP1R3D,0.320362018,0.154422153,0.042688297,0.161060521,0.026149977,0.883577985,0.638418635
PPP1R3E,1.74E-08,8.79E-08,2.33E-05,0.011370572,0.855633187,0.741298697,0.157947744
PPP1R3F,1.91E-07,8.40E-12,2.02E-08,0.003654954,0.198340972,0.700896009,0.01694535
PPP1R7,0.000574761,9.07E-06,7.89E-08,0.002302631,0.475248738,0.79468511,0.044832848
PPP1R8,6.40E-22,8.65E-19,1.59E-11,0.023502498,0.582200357,0.371732943,3.82E-05
PPP1R9A,0.23262472,0.214597513,0.374254632,0.998877042,0.977752212,0,0.441169195
PPP1R9B,0.918208868,0.324784775,0.739766075,0.101942354,0.37438601,0.61949276,0.266241224
PPP2CA,8.74E-05,1.11E-05,2.76E-09,4.51E-24,0.766549908,0.584649793,0.000144867
PPP2CB,1.73E-17,2.31E-12,4.65E-13,0.06499328,0.239890749,0.9676907,3.71E-07
PPP2R1A,2.45E-47,2.16E-37,6.71E-40,4.25E-36,0.187416642,0.92814112,0.63042325
PPP2R1B,4.75E-22,2.54E-39,1.12E-33,1.28E-19,0.002351607,0.772100904,0.00662524
PPP2R2A,2.07E-10,3.79E-14,2.36E-14,2.60E-24,0.368507765,0.991329397,0.025231479
PPP2R2B,0.003187218,0.00241728,0.003870475,0.063890388,0.9446086,0,0.365093286
PPP2R2D,1.55E-53,2.58E-51,3.24E-70,6.11E-37,0.833325548,0.202032697,2.99E-06
PPP2R3A,0.27947192,0.603404954,0.467827866,0.228003002,0.148094786,0.966693177,0.711495823
PPP2R3B,0.837513518,0.026287312,2.42E-05,7.26E-13,0.028544004,0.392819341,0.007656676
PPP2R3C,0.008693901,0.499559008,0.494651726,0.868590622,0.103165805,0.99876271,0.462456558
PPP2R5A,3.77E-14,6.40E-28,1.56E-20,4.95E-24,0.003537732,0.533255338,0.528712955
PPP2R5B,5.15E-06,8.39E-13,5.62E-07,0.144342942,0.02904122,0.352016589,0.001368015
PPP2R5C,0.0123911,0.0624031,0.092328179,0.069092864,3.77E-05,0.972422856,0.000782016
PPP2R5D,3.23E-12,3.79E-38,9.73E-29,1.82E-42,2.79E-08,0.472656731,0.023874377
PPP2R5E,0.001098279,4.06E-05,0.002369975,7.15E-05,0.558278616,0.763637269,0.465922561
PPP3CA,3.42E-18,5.72E-06,0.00187529,0.000126171,0.000216861,0.624626012,0.583647524
PPP3CB,1.47E-06,0.016005798,0.002086794,0.001158427,0.043576388,0.867971347,0.902393694
PPP3CC,2.01E-32,1.03E-33,1.20E-41,2.84E-24,0.880495001,0.629865751,0.002695283
PPP3R1,0.019678985,0.001263298,0.116517545,0.889337503,0.528721368,0.531478478,0.217331649
PPP4C,9.64E-34,1.10E-25,9.22E-29,1.47E-23,0.198656337,0.874735596,0.381260739
PPP4R1,1.57E-05,5.13E-05,7.06E-07,0.828455686,0.860445984,0.799909693,6.34E-07
PPP4R2,0.568867069,0.825273518,0.185063182,0.035730483,0.801576642,0.727833155,0.550462471
PPP4R3A,3.38E-10,6.51E-16,1.59E-19,5.00E-11,0.159056528,0.792174359,0.034644302
PPP4R3B,0.000127999,0.007352865,0.000563895,0.122404432,0.385728303,0.836664712,0.106775296
